TIPO_DOCUMENTO|NRO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|SISTEMA|FACTURA_AFECTADA|FECHA_PAGO|MONEDA_FACTURA|SUBTOTAL|IGV|MONTO_PAGADO
Pago|2026853033|CLIENT_00589|493603511|560891157|AMDOCS|S9AA-0081992891|2026-06-18 00:00:00|PEN|40.12|8.81|48.93
Pago|2079015167|CLIENT_00836|96503306|987333506|AMDOCS|S9AA-0081772799|2026-06-23 00:00:00|PEN|57.34|12.59|69.93
Pago|2061694729|CLIENT_00836|38117575|720665817|AMDOCS|S7AA-0067820303|2026-06-23 00:00:00|PEN|25.92|5.69|31.61
Pago|2050514536|CLIENT_00272|25824575|763551601|AMDOCS|S1AA-0052076890|2026-06-23 00:00:00|PEN|5.74|1.26|7.00
Pago|2094456978|CLIENT_00488|414931021|517753337|AMDOCS|S9AA-0082163775|2026-06-23 00:00:00|PEN|55.39|12.16|67.55
Pago|2038410089|CLIENT_00421|53591575|146920023|AMDOCS|S1AA-0051954675|2026-06-23 00:00:00|PEN|18.08|3.97|22.05
Pago|2001341193|CLIENT_00816|938353231|032636557|AMDOCS|S5AA-0080236316|2026-06-08 00:00:00|PEN|51.60|11.33|62.93
Pago|2086602695|CLIENT_00868|99425785|516467306|AMDOCS|S9AA-0081633523|2026-06-08 00:00:00|PEN|46.55|10.22|56.77
Pago|2002440659|CLIENT_00293|31688106|712075857|AMDOCS|S5AA-0080780985|2026-06-09 00:00:00|PEN|119.33|26.20|145.53
Pago|2074628342|CLIENT_00213|31059006|519090506|AMDOCS|S9AA-0080885564|2026-06-09 00:00:00|PEN|64.23|14.10|78.33
Pago|2030202496|CLIENT_00885|33520195|186240957|AMDOCS|S9AA-0081065421|2026-06-09 00:00:00|PEN|40.14|8.81|48.95
Pago|2040039839|CLIENT_00885|33520195|186240957|AMDOCS|S9AA-0082331284|2026-06-09 00:00:00|PEN|40.46|8.88|49.34
Pago|2079583404|CLIENT_00399|457788421|681996457|AMDOCS|S9AA-0081665132|2026-06-09 00:00:00|PEN|46.78|10.27|57.05
Pago|2043153301|CLIENT_00849|962311511|318031527|AMDOCS|S5AA-0080454838|2026-06-10 00:00:00|PEN|116.75|25.63|142.38
Pago|2059744187|CLIENT_00795|184910|10058100|ISIS|S300-251079|2026-06-09 00:00:00|PEN|362.19|79.51|441.70
Pago|2090794439|CLIENT_00795|184910|23101200|ISIS|S300-251080|2026-06-09 00:00:00|PEN|1305.62|286.60|1592.22
Pago|2039754476|CLIENT_00765|82785016|660080606|AMDOCS|S9AA-0082282842|2026-06-13 00:00:00|PEN|196.14|43.05|239.19
Pago|2053487352|CLIENT_00912|193190921|923907057|AMDOCS|S8AA-0007751947|2026-06-13 00:00:00|PEN|54.24|11.91|66.15
Pago|2073516424|CLIENT_00537|334038211|859645127|AMDOCS|S1AA-0051942756|2026-06-14 00:00:00|PEN|26.35|5.78|32.13
Pago|2032749745|CLIENT_00063|85883006|081430506|AMDOCS|S9AA-0080402050|2026-06-15 00:00:00|PEN|98.38|21.60|119.98
Pago|2077242525|CLIENT_00063|74454006|461430506|AMDOCS|S9AA-0080305111|2026-06-15 00:00:00|PEN|90.66|19.90|110.57
Pago|2094577730|CLIENT_00415|735052901|318794547|AMDOCS|S7AA-0067406970|2026-06-16 00:00:00|PEN|102.11|22.42|124.53
Pago|2028695835|CLIENT_00334|014420021|698221337|AMDOCS|S9AA-0082129089|2026-06-17 00:00:00|PEN|63.08|13.85|76.93
Pago|2016828018|CLIENT_00293|31688106|712075857|AMDOCS|S5AA-0081007704|2026-06-09 00:00:00|PEN|2.78|.61|3.39
Pago|2005655990|CLIENT_00077|64519885|230808857|AMDOCS|S5AA-0081247480|2026-06-16 00:00:00|PEN|13.32|2.92|16.24
Pago|2062922977|CLIENT_00731|82013506|297748447|AMDOCS|S5AA-0081115204|2026-06-17 00:00:00|PEN|10.26|2.25|12.52
Pago|2087093311|CLIENT_00088|46817685|210386306|AMDOCS|S9AA-0081728608|2026-06-19 00:00:00|PEN|61.93|13.60|75.53
Pago|2021032699|CLIENT_00278|460158211|980490627|AMDOCS|S9AA-0081731400|2026-06-19 00:00:00|PEN|42.76|9.39|52.15
Pago|2031853028|CLIENT_00531|148721331|275898657|AMDOCS|S3AA-0077958418|2026-06-19 00:00:00|PEN|57.34|12.59|69.93
Pago|2021245754|CLIENT_00454|038319511|319034627|AMDOCS|S3AA-0077846157|2026-06-19 00:00:00|PEN|19.57|4.30|23.87
Pago|2057245165|CLIENT_00028|504642321|942433047|AMDOCS|S3AA-0078584539|2026-06-22 00:00:00|PEN|47.30|10.38|57.68
Pago|2010586766|CLIENT_00495|68430995|810619857|AMDOCS|S9AA-0080654978|2026-06-12 00:00:00|PEN|3.53|.77|4.31
Pago|2077048357|CLIENT_00123|494871031|192283257|AMDOCS|S8AA-0007761251|2026-06-12 00:00:00|PEN|97.52|21.41|118.93
Pago|2051562677|CLIENT_00360|87495595|310285406|AMDOCS|S9AA-0081850188|2026-06-16 00:00:00|PEN|68.82|15.11|83.93
Pago|2061270007|CLIENT_00298|41329095|201101406|AMDOCS|S5AA-0080783224|2026-06-16 00:00:00|PEN|23.07|5.07|28.14
Pago|2053937831|CLIENT_00322|38331516|680339747|AMDOCS|S9AA-0081897466|2026-06-16 00:00:00|PEN|86.04|18.89|104.93
Pago|2054318918|CLIENT_00837|22696485|647974306|AMDOCS|S9AA-0082229563|2026-06-17 00:00:00|PEN|60.21|13.22|73.43
Pago|2065844931|CLIENT_00213|31059006|519090506|AMDOCS|S9AA-0082152913|2026-06-17 00:00:00|PEN|91.78|20.15|111.93
Pago|2083355665|CLIENT_00213|57359006|139090506|AMDOCS|S9AA-0081824535|2026-06-17 00:00:00|PEN|91.90|20.17|112.07
Pago|2078802807|CLIENT_00099|01841575|067892113|AMDOCS|S1AA-0051791138|2026-06-19 00:00:00|PEN|18.31|4.02|22.33
Pago|2040200729|CLIENT_00226|040742521|560084557|AMDOCS|S3AA-0078920008|2026-06-19 00:00:00|PEN|45.86|10.07|55.93
Pago|2068643068|CLIENT_00119|62955285|171652306|AMDOCS|S9AA-0082264017|2026-06-19 00:00:00|PEN|78.58|17.25|95.83
Pago|2094370630|CLIENT_00139|018002321|394901657|AMDOCS|S3AA-0078635098|2026-06-19 00:00:00|PEN|97.52|21.41|118.93
Pago|2023818414|CLIENT_00385|10560575|747353583|AMDOCS|S1AA-0051744602|2026-06-19 00:00:00|PEN|68.82|15.11|83.93
Pago|2000285970|CLIENT_00385|10560575|334412823|AMDOCS|S1AA-0051743662|2026-06-19 00:00:00|PEN|378.40|83.06|461.46
Pago|2010519789|CLIENT_00385|10560575|334412823|AMDOCS|S1AA-0051743662|2026-06-19 00:00:00|PEN|223.27|49.01|272.28
Pago|2042765557|CLIENT_00527|688513121|214988537|AMDOCS|S1AA-0052324412|2026-06-19 00:00:00|PEN|66.81|14.67|81.48
Pago|2008582435|CLIENT_00170|91328716|876578606|AMDOCS|S5AA-0079703254|2026-06-19 00:00:00|PEN|17.22|3.78|21.00
Pago|2058599469|CLIENT_00170|91328716|876578606|AMDOCS|S5AA-0080820837|2026-06-19 00:00:00|PEN|32.15|7.06|39.21
Pago|2058086069|CLIENT_00886|02379285|301892306|AMDOCS|S9AA-0082212274|2026-06-21 00:00:00|PEN|52.52|11.53|64.05
Pago|2038107382|CLIENT_00886|92995216|483063606|AMDOCS|S9AA-0082291563|2026-06-21 00:00:00|PEN|16.07|3.53|19.60
Pago|2069451715|CLIENT_00549|217765221|450638837|AMDOCS|S1AA-0051827357|2026-06-21 00:00:00|PEN|32.09|7.04|39.13
Pago|2066464531|CLIENT_00087|48105906|087129506|AMDOCS|S9AA-0081902572|2026-06-21 00:00:00|PEN|100.16|21.99|122.15
Pago|2033958304|CLIENT_00921|165043021|799167337|AMDOCS|S1AA-0052147298|2026-06-21 00:00:00|PEN|2.18|.48|2.66
Pago|2055926282|CLIENT_00839|587692|54571200|ISIS|S300-256558|2026-07-25 00:00:00|PEN|419.29|75.47|494.76
Pago|2049418196|CLIENT_00868|99425785|516467306|AMDOCS|S9AA-0082039717|2026-06-30 00:00:00|PEN|60.84|13.36|74.20
Pago|2031230438|CLIENT_00886|13715295|362362406|AMDOCS|S5AA-0080202193|2026-06-24 00:00:00|PEN|1.06|.23|1.30
Pago|2024136307|CLIENT_00886|13715295|362362406|AMDOCS|S5AA-0079792093|2026-06-24 00:00:00|PEN|12.20|2.68|14.88
Pago|2053200594|CLIENT_00442|72425575|624630313|AMDOCS|S1AA-0052260947|2026-06-24 00:00:00|PEN|34.38|7.55|41.93
Pago|2055715122|CLIENT_00910|655842121|682586637|AMDOCS|S3AA-0078099829|2026-06-24 00:00:00|PEN|48.19|10.58|58.77
Pago|2098458547|CLIENT_00026|012620321|010758937|AMDOCS|S5AA-0080984098|2026-06-24 00:00:00|PEN|67.62|14.84|82.46
Pago|2003193070|CLIENT_00024|548985331|842756757|AMDOCS|S9AA-0082893917|2026-07-16 00:00:00|PEN|1.78|.32|2.10
Pago|2043149405|CLIENT_00765|82785016|660080606|AMDOCS|S9AA-0082719587|2026-07-16 00:00:00|PEN|202.64|36.48|239.12
Pago|2058262861|CLIENT_00231|433723521|437853447|AMDOCS|S8AA-0008099788|2026-07-16 00:00:00|PEN|59.26|10.67|69.93
Pago|2072065894|CLIENT_00231|201758411|797234747|AMDOCS|S9AA-0082544908|2026-07-16 00:00:00|PEN|73.86|13.29|87.15
Pago|2022904680|CLIENT_00494|01762006|709596837|AMDOCS|S5AA-0080984026|2026-06-25 00:00:00|PEN|134.60|29.55|164.15
Pago|2083104989|CLIENT_00586|190804531|883884067|AMDOCS|S2AA-0000153059|2026-06-25 00:00:00|PEN|103.32|22.68|126.00
Pago|2069729032|CLIENT_00837|74471575|956140983|AMDOCS|S3AA-0077018242|2026-06-25 00:00:00|PEN|8.98|1.97|10.96
Pago|2025439397|CLIENT_00590|671923611|716981067|AMDOCS|S9AA-0081838992|2026-06-13 00:00:00|PEN|97.52|21.41|118.93
Pago|2083401881|CLIENT_00445|92763575|582891443|AMDOCS|S7AA-0067331078|2026-06-13 00:00:00|PEN|24.40|5.36|29.75
Pago|2093746302|CLIENT_00658|058707021|650322737|AMDOCS|S1AA-0052072434|2026-06-13 00:00:00|PEN|50.45|11.08|61.53
Pago|2053812837|CLIENT_00293|31688106|503581506|AMDOCS|S5AA-0076122451|2026-06-13 00:00:00|PEN|.26|.06|.32
Pago|2020819684|CLIENT_00293|85194575|733092663|AMDOCS|S1AA-0052125467|2026-06-13 00:00:00|PEN|26.86|5.90|32.76
Pago|2069275365|CLIENT_00125|29031575|043130263|AMDOCS|S7AA-0067900345|2026-06-13 00:00:00|PEN|86.04|18.89|104.93
Pago|2045845197|CLIENT_00771|843878221|842535937|AMDOCS|S9AA-0082458118|2026-06-13 00:00:00|PEN|14.69|3.23|17.92
Pago|2079459148|CLIENT_00345|84006595|696175406|AMDOCS|S5AA-0080298087|2026-06-13 00:00:00|PEN|71.00|15.59|86.59
Pago|2006331375|CLIENT_00278|270555321|398451247|AMDOCS|S8AA-0007693292|2026-06-13 00:00:00|PEN|26.35|5.78|32.13
Pago|2046973081|CLIENT_00855|10261906|298836047|AMDOCS|S9AA-0082060892|2026-06-13 00:00:00|PEN|65.15|14.30|79.45
Pago|2026807327|CLIENT_00677|64288416|896318457|AMDOCS|S9AA-0082451545|2026-06-16 00:00:00|PEN|51.60|11.33|62.93
Pago|2043659343|CLIENT_00128|830250421|724910247|AMDOCS|S9AA-0082372229|2026-06-16 00:00:00|PEN|50.45|11.08|61.53
Pago|2013237934|CLIENT_00303|80790575|115374103|AMDOCS|S1AA-0051777308|2026-06-17 00:00:00|PEN|30.08|6.60|36.68
Pago|2054297630|CLIENT_00621|24489306|850504506|AMDOCS|S9AA-0082403524|2026-06-17 00:00:00|PEN|80.30|17.63|97.93
Pago|2094619896|CLIENT_00303|80790575|138430103|AMDOCS|S1AA-0051777288|2026-06-17 00:00:00|PEN|23.76|5.22|28.98
Pago|2026951426|CLIENT_00303|22518216|653521337|AMDOCS|S9AA-0082232772|2026-06-17 00:00:00|PEN|68.82|15.11|83.93
Pago|2001174534|CLIENT_00731|82013506|297748447|AMDOCS|S5AA-0080882426|2026-06-17 00:00:00|PEN|45.43|9.97|55.41
Pago|2054531131|CLIENT_00467|994684231|107638557|AMDOCS|S8AA-0007795228|2026-06-17 00:00:00|PEN|17.22|3.78|21.00
Pago|2095018481|CLIENT_00160|113719411|897018447|AMDOCS|S1AA-0051821188|2026-06-19 00:00:00|PEN|34.67|7.61|42.28
Pago|2015571136|CLIENT_00819|22251785|645227306|AMDOCS|S9AA-0082692913|2026-07-23 00:00:00|PEN|84.83|15.27|100.10
Pago|2004984092|CLIENT_00883|37931575|312890803|AMDOCS|S1AA-0052845861|2026-07-23 00:00:00|PEN|21.71|3.91|25.62
Pago|2066046585|CLIENT_00689|426972121|962197537|AMDOCS|S1AA-0052507864|2026-07-23 00:00:00|PEN|41.20|7.41|48.62
Pago|2057406010|CLIENT_00884|618659521|438653757|AMDOCS|S1AA-0052455954|2026-07-23 00:00:00|PEN|25.45|4.58|30.03
Pago|2057100089|CLIENT_00499|07661185|996162347|AMDOCS|S5AA-0081420094|2026-06-22 00:00:00|PEN|77.43|17.00|94.43
Pago|2097146400|CLIENT_00499|07661185|233405737|AMDOCS|S5AA-0081419627|2026-06-22 00:00:00|PEN|108.77|23.88|132.65
Pago|2096612722|CLIENT_00040|34954575|546690601|AMDOCS|S3AA-0078932032|2026-06-30 00:00:00|PEN|35.30|7.75|43.05
Pago|2060452544|CLIENT_00832|574333621|371131647|AMDOCS|S7AA-0068355726|2026-06-30 00:00:00|PEN|88.68|19.47|108.15
Pago|2043525526|CLIENT_00979|11065316|254323606|AMDOCS|S5AA-0080761981|2026-06-30 00:00:00|PEN|124.27|27.28|151.55
Pago|2078944293|CLIENT_00812|25776706|184557506|AMDOCS|S9AA-0082490313|2026-06-24 00:00:00|PEN|98.79|21.68|120.47
Pago|2029095052|CLIENT_00476|039297221|230583457|AMDOCS|S1AA-0051924675|2026-06-24 00:00:00|PEN|42.76|9.39|52.15
Pago|2059779010|CLIENT_00886|13715295|362362406|AMDOCS|S5AA-0078905683|2026-06-24 00:00:00|PEN|34.04|7.47|41.51
Pago|2058817683|CLIENT_00886|13715295|362362406|AMDOCS|S5AA-0081133545|2026-06-24 00:00:00|PEN|.57|.13|.70
Pago|2001304335|CLIENT_00428|581765021|956134437|AMDOCS|S9AA-0083230685|2026-07-16 00:00:00|PEN|20.71|3.72|24.43
Pago|2016845190|CLIENT_00540|465713621|203801647|AMDOCS|S9AA-0083053774|2026-07-16 00:00:00|PEN|34.59|6.22|40.81
Pago|2047431289|CLIENT_00045|609635031|366178257|AMDOCS|S1AA-0052400854|2026-07-16 00:00:00|PEN|17.74|3.19|20.93
Pago|2037960762|CLIENT_00161|784058921|020819157|AMDOCS|S3AA-0079582263|2026-07-04 00:00:00|PEN|5.89|1.06|6.96
Pago|2048901675|CLIENT_00910|655842121|682586637|AMDOCS|S3AA-0080223295|2026-07-12 00:00:00|PEN|1.91|.34|2.25
Pago|2014846070|CLIENT_00340|72451695|233816406|AMDOCS|S9AA-0082273715|2026-07-06 00:00:00|PEN|46.41|10.19|56.60
Pago|2068154038|CLIENT_00322|207418801|097103947|AMDOCS|S5AA-0080926968|2026-07-06 00:00:00|PEN|95.80|21.03|116.83
Pago|2096523728|CLIENT_00797|830413321|863394047|AMDOCS|S9AA-0082372034|2026-06-07 00:00:00|PEN|45.86|10.07|55.93
Pago|2003372653|CLIENT_00854|59662385|127846257|AMDOCS|S9AA-0081604314|2026-06-08 00:00:00|PEN|45.92|10.08|56.00
Pago|2024993405|CLIENT_00624|169283021|651258157|AMDOCS|S5AA-0080397843|2026-06-08 00:00:00|PEN|40.12|8.81|48.93
Pago|2085352948|CLIENT_00630|60778085|575780306|AMDOCS|S9AA-0080823238|2026-06-08 00:00:00|PEN|38.23|8.39|46.62
Pago|2074915485|CLIENT_00372|642452221|040421837|AMDOCS|S9AA-0082449506|2026-06-08 00:00:00|PEN|123.93|27.20|151.13
Pago|2040664753|CLIENT_00565|67507116|333625947|AMDOCS|S5AA-0080507897|2026-06-08 00:00:00|PEN|5.74|1.26|7.00
Pago|2022870969|CLIENT_00815|46031575|868897423|AMDOCS|S1AA-0052165581|2026-06-09 00:00:00|PEN|31.34|6.88|38.22
Pago|2010132504|CLIENT_00485|97971595|652425406|AMDOCS|S9AA-0081858818|2026-06-12 00:00:00|PEN|98.50|21.62|120.12
Pago|2044848650|CLIENT_00187|55310385|834003306|AMDOCS|S9AA-0081641804|2026-06-12 00:00:00|PEN|90.12|19.78|109.90
Pago|2056365469|CLIENT_00804|730587531|356540167|AMDOCS|S9AA-0082375056|2026-06-17 00:00:00|PEN|300.00|65.85|365.86
Pago|2098338143|CLIENT_00231|201758411|797234747|AMDOCS|S9AA-0082018495|2026-06-19 00:00:00|PEN|68.82|15.11|83.93
Pago|2075649292|CLIENT_00761|34903895|113738406|AMDOCS|S9AA-0082412042|2026-06-19 00:00:00|PEN|38.40|8.43|46.83
Pago|2077511265|CLIENT_00056|56710416|853352847|AMDOCS|S9AA-0081742150|2026-06-19 00:00:00|PEN|41.41|9.09|50.51
Pago|2039697465|CLIENT_00677|64288416|286845057|AMDOCS|S9AA-0082450960|2026-06-19 00:00:00|PEN|22.90|5.03|27.93
Pago|2062201122|CLIENT_00210|37890575|820315303|AMDOCS|S3AA-0079217138|2026-06-20 00:00:00|PEN|32.66|7.17|39.83
Pago|2063923880|CLIENT_00421|53591575|766920023|AMDOCS|S1AA-0051954676|2026-06-20 00:00:00|PEN|19.23|4.22|23.45
Pago|2043951639|CLIENT_00898|53205575|967384283|AMDOCS|S1AA-0051955629|2026-06-20 00:00:00|PEN|114.74|25.19|139.93
Pago|2035428588|CLIENT_00059|83690706|065884557|AMDOCS|S9AA-0082373878|2026-06-20 00:00:00|PEN|45.86|10.07|55.93
Pago|2010569954|CLIENT_00059|83690706|407884557|AMDOCS|S9AA-0082373879|2026-06-20 00:00:00|PEN|45.86|10.07|55.93
Pago|2052784539|CLIENT_00712|14866506|155649847|AMDOCS|S5AA-0081210106|2026-06-20 00:00:00|PEN|63.08|13.85|76.93
Pago|2044366286|CLIENT_00796|44436575|800127001|AMDOCS|S1AA-0052015426|2026-06-20 00:00:00|PEN|21.30|4.67|25.97
Pago|2081043283|CLIENT_00569|514240531|215849957|AMDOCS|S5AA-0081022432|2026-06-22 00:00:00|PEN|74.56|16.37|90.93
Pago|2017351268|CLIENT_00569|514240531|757049957|AMDOCS|S5AA-0081022431|2026-06-22 00:00:00|PEN|74.56|16.37|90.93
Pago|2086157366|CLIENT_00569|514240531|266739957|AMDOCS|S5AA-0081022430|2026-06-22 00:00:00|PEN|74.56|16.37|90.93
Pago|2037220961|CLIENT_00351|176473121|523999537|AMDOCS|S9AA-0081792437|2026-06-22 00:00:00|PEN|40.70|8.93|49.63
Pago|2019485841|CLIENT_00391|543454421|354077447|AMDOCS|S3AA-0078965400|2026-06-30 00:00:00|PEN|61.93|13.60|75.53
Pago|2001625741|CLIENT_00222|80203575|686639433|AMDOCS|S3AA-0078609410|2026-06-30 00:00:00|PEN|74.56|16.37|90.93
Pago|2070874147|CLIENT_00128|830250421|724910247|AMDOCS|S9AA-0082832804|2026-07-16 00:00:00|PEN|52.14|9.39|61.53
Pago|2022303252|CLIENT_00123|494871031|192283257|AMDOCS|S8AA-0007865642|2026-07-16 00:00:00|PEN|100.79|18.14|118.93
Pago|2054110102|CLIENT_00819|22251785|645227306|AMDOCS|S9AA-0082229737|2026-06-25 00:00:00|PEN|82.08|18.02|100.10
Pago|2080221488|CLIENT_00213|31059006|519090506|AMDOCS|S9AA-0082617503|2026-07-17 00:00:00|PEN|86.76|15.62|102.38
Pago|2077227442|CLIENT_00868|34761575|411551803|AMDOCS|S1AA-0052628193|2026-07-17 00:00:00|PEN|70.64|12.71|83.35
Pago|2001789050|CLIENT_00868|34761575|411551803|AMDOCS|S1AA-0052628193|2026-07-17 00:00:00|PEN|95.11|17.12|112.23
Pago|2048604549|CLIENT_00868|34761575|085092723|AMDOCS|S1AA-0052628373|2026-07-17 00:00:00|PEN|65.79|11.84|77.63
Pago|2016567356|CLIENT_00868|34761575|612551803|AMDOCS|S1AA-0052628194|2026-07-17 00:00:00|PEN|46.21|8.32|54.53
Pago|2036350259|CLIENT_00935|203984621|629993647|AMDOCS|S9AA-0082018377|2026-06-16 00:00:00|PEN|41.84|9.19|51.03
Pago|2007367776|CLIENT_00411|53765985|348469306|AMDOCS|S9AA-0082342318|2026-06-16 00:00:00|PEN|49.82|10.94|60.76
Pago|2045697347|CLIENT_00024|548985331|842756757|AMDOCS|S9AA-0082443162|2026-06-17 00:00:00|PEN|2.84|.62|3.47
Pago|2086906355|CLIENT_00933|23560575|143172533|AMDOCS|S1AA-0051934418|2026-06-17 00:00:00|PEN|31.91|7.01|38.92
Pago|2004470530|CLIENT_00006|63862495|084934406|AMDOCS|S9AA-0082351336|2026-06-17 00:00:00|PEN|130.24|28.59|158.83
Pago|2080448535|CLIENT_00965|784214511|997616837|AMDOCS|S9AA-0081931055|2026-06-19 00:00:00|PEN|53.04|11.64|64.68
Pago|2032994747|CLIENT_00052|20246385|096363306|AMDOCS|S9AA-0082013633|2026-06-19 00:00:00|PEN|40.98|9.00|49.98
Pago|2041738350|CLIENT_00316|89282285|907190747|AMDOCS|S9AA-0082035656|2026-06-19 00:00:00|PEN|67.67|14.86|82.53
Pago|2050836779|CLIENT_00070|702465221|633428837|AMDOCS|S9AA-0082103780|2026-06-19 00:00:00|PEN|71.46|15.69|87.15
Pago|2025461292|CLIENT_00070|702465221|263158937|AMDOCS|S9AA-0082103906|2026-06-19 00:00:00|PEN|111.53|24.48|136.01
Pago|2029524666|CLIENT_00651|491668521|301333547|AMDOCS|S8AA-0007760563|2026-06-19 00:00:00|PEN|59.06|12.97|72.03
Pago|2056762434|CLIENT_00342|503427421|984532347|AMDOCS|S9AA-0082087245|2026-06-19 00:00:00|PEN|45.86|10.07|55.93
Pago|2043288258|CLIENT_00956|13550895|003107947|AMDOCS|S9AA-0082312445|2026-06-19 00:00:00|PEN|109.00|23.93|132.93
Pago|2089657456|CLIENT_00807|967295331|786476757|AMDOCS|S9AA-0081778006|2026-06-19 00:00:00|PEN|109.00|23.93|132.93
Pago|2047900690|CLIENT_00224|726970231|557591557|AMDOCS|S9AA-0082278736|2026-06-20 00:00:00|PEN|54.19|11.89|66.08
Pago|2051224691|CLIENT_00014|58660575|620373103|AMDOCS|S1AA-0052315180|2026-06-20 00:00:00|PEN|28.07|6.16|34.23
Pago|2009135329|CLIENT_00207|14288385|367995647|AMDOCS|S9AA-0082398481|2026-06-20 00:00:00|PEN|117.04|25.69|142.73
Pago|2097477565|CLIENT_00207|14288385|267995647|AMDOCS|S9AA-0082398480|2026-06-20 00:00:00|PEN|69.68|15.30|84.98
Pago|2017953221|CLIENT_00207|14288385|626783306|AMDOCS|S9AA-0082393794|2026-06-20 00:00:00|PEN|27.49|6.04|33.53
Pago|2057742346|CLIENT_00207|14288385|567995647|AMDOCS|S9AA-0082398482|2026-06-20 00:00:00|PEN|69.68|15.30|84.98
Pago|2093804116|CLIENT_00577|76921016|323588147|AMDOCS|S9AA-0081758630|2026-06-20 00:00:00|PEN|51.60|11.33|62.93
Pago|2021555441|CLIENT_00577|76921016|561996457|AMDOCS|S9AA-0081760285|2026-06-20 00:00:00|PEN|134.66|29.56|164.22
Pago|2040625999|CLIENT_00884|54809606|577529657|AMDOCS|S5AA-0080280664|2026-06-22 00:00:00|PEN|51.60|11.33|62.93
Pago|2015785390|CLIENT_00884|618659521|438653757|AMDOCS|S1AA-0051843497|2026-06-22 00:00:00|PEN|24.57|5.39|29.96
Pago|2080122729|CLIENT_00270|743800531|311429957|AMDOCS|S1AA-0052055179|2026-06-24 00:00:00|PEN|111.64|24.51|136.15
Pago|2016982483|CLIENT_00253|371954321|306028357|AMDOCS|S1AA-0052230960|2026-06-24 00:00:00|PEN|54.24|11.91|66.15
Pago|2029339713|CLIENT_00839|122471211|461935027|AMDOCS|S5AA-0081062834|2026-06-24 00:00:00|PEN|52.18|11.45|63.63
Pago|2034304441|CLIENT_00500|52157575|789975857|AMDOCS|S7AA-0063488667|2026-06-24 00:00:00|PEN|16.67|3.66|20.34
Pago|2013392711|CLIENT_00135|92388716|062288606|AMDOCS|S9AA-0082291732|2026-06-24 00:00:00|PEN|96.37|21.16|117.53
Pago|2061336618|CLIENT_00677|64288416|144113047|AMDOCS|S9AA-0082449776|2026-06-24 00:00:00|PEN|72.27|15.86|88.13
Pago|2032800550|CLIENT_00883|37931575|312890803|AMDOCS|S1AA-0052226783|2026-06-24 00:00:00|PEN|18.37|4.03|22.40
Pago|2052852214|CLIENT_00839|587692|54571200|ISIS|S300-254642|2026-06-24 00:00:00|PEN|405.71|89.05|494.76
Pago|2033166291|CLIENT_00415|735052901|336779447|AMDOCS|S7AA-0067406875|2026-06-25 00:00:00|PEN|44.14|9.69|53.83
Pago|2056585285|CLIENT_00432|63816575|653770601|AMDOCS|S1AA-0051961063|2026-06-25 00:00:00|PEN|32.03|7.03|39.06
Pago|2043459537|CLIENT_00807|967295331|786476757|AMDOCS|S9AA-0083097793|2026-07-17 00:00:00|PEN|115.38|20.77|136.15
Pago|2088352056|CLIENT_00309|539747421|726472347|AMDOCS|S1AA-0052576553|2026-07-24 00:00:00|PEN|15.48|2.79|18.27
Pago|2031106160|CLIENT_00309|894647421|036472347|AMDOCS|S1AA-0053025285|2026-07-24 00:00:00|PEN|15.42|2.78|18.20
Pago|2021963014|CLIENT_00192|89345575|287892337|AMDOCS|S3AA-0078507161|2026-06-01 00:00:00|PEN|20.03|4.40|24.43
Pago|2033349013|CLIENT_00192|89345575|303701283|AMDOCS|S3AA-0078505389|2026-06-01 00:00:00|PEN|68.82|15.11|83.93
Pago|2003222117|CLIENT_00192|89345575|465296247|AMDOCS|S3AA-0078508605|2026-06-01 00:00:00|PEN|24.62|5.41|30.03
Pago|2034684589|CLIENT_00192|89345575|883265447|AMDOCS|S3AA-0078508867|2026-06-01 00:00:00|PEN|41.84|9.19|51.03
Pago|2059951611|CLIENT_00829|23889085|105351757|AMDOCS|S9AA-0082322278|2026-06-11 00:00:00|PEN|97.58|21.42|119.00
Pago|1042862786|CLIENT_00787|38392116|173211606|AMDOCS|S9AA-0081893948|2026-06-11 00:00:00|PEN|128.52|28.21|156.73
Pago|2034148976|CLIENT_00370|82556575|922762301|AMDOCS|S3AA-0077814734|2026-06-05 00:00:00|PEN|50.11|11.00|61.11
Pago|2028858667|CLIENT_00821|87664306|461448857|AMDOCS|S9AA-0081855837|2026-06-18 00:00:00|PEN|20.03|4.40|24.43
Pago|2017343488|CLIENT_00821|87664306|300248857|AMDOCS|S9AA-0081855832|2026-06-18 00:00:00|PEN|20.03|4.40|24.43
Pago|2083492961|CLIENT_00821|87664306|771448857|AMDOCS|S9AA-0081855840|2026-06-18 00:00:00|PEN|22.90|5.03|27.93
Pago|2086709498|CLIENT_00821|87664306|340248857|AMDOCS|S9AA-0081855834|2026-06-18 00:00:00|PEN|20.03|4.40|24.43
Pago|2094889427|CLIENT_00821|87664306|879148857|AMDOCS|S9AA-0081855830|2026-06-18 00:00:00|PEN|20.03|4.40|24.43
Pago|2085898304|CLIENT_00821|87664306|642938857|AMDOCS|S9AA-0081855828|2026-06-18 00:00:00|PEN|20.03|4.40|24.43
Pago|2077571216|CLIENT_00821|87664306|379148857|AMDOCS|S9AA-0081855829|2026-06-18 00:00:00|PEN|20.03|4.40|24.43
