SEGMENTO_PAIS|TIPO_DOCUMENTO|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|SUNAT_ESTADO_RUC|SUNAT_ESTADO_CONTRIBUYENTE|SUNAT_DEPARTAMENTO|SUNAT_PROVINCIA|SUNAT_DISTRITO
SEGMENTO_004|RUC|2043325056|CLIENT_00080|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2080444231|CLIENT_00903|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2082043891|CLIENT_00584|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_004|RUC|2034511123|CLIENT_00648|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2059564423|CLIENT_00991|HABIDO|ACTIVO|LIMA|Lima|San Martín de Porres
SEGMENTO_004|RUC|2045653206|CLIENT_00799|HABIDO|BAJA DE OFICIO|LIMA|Lima|Carabayllo
SEGMENTO_004|RUC|2063755498|CLIENT_00835|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2075533541|CLIENT_00465|HABIDO|ACTIVO|JUNIN|Huancayo|Huancayo
SEGMENTO_004|RUC|2027441094|CLIENT_00355|HABIDO|ACTIVO|LA LIBERTAD|Pacasmayo|Pacasmayo
SEGMENTO_004|RUC|2034169414|CLIENT_00863|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2070942382|CLIENT_00382|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2086726498|CLIENT_00956|HABIDO|ACTIVO|AREQUIPA|Arequipa|Cerro Colorado
SEGMENTO_004|RUC|2082219164|CLIENT_00707|HABIDO|ACTIVO|LA LIBERTAD|Virú|Viru
SEGMENTO_004|RUC|2063701019|CLIENT_00709|HABIDO|ACTIVO|ICA|Chincha|Chincha Alta
SEGMENTO_004|RUC|2012952033|CLIENT_00988|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2054510534|CLIENT_00526|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2016855055|CLIENT_00971|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2038909371|CLIENT_00713|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2041738350|CLIENT_00316|HABIDO|ACTIVO|JUNIN|Chanchamayo|Chanchamayo
SEGMENTO_004|RUC|2047439188|CLIENT_00050|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2006503400|CLIENT_00037|HABIDO|ACTIVO|LIMA|Lima|Chorrillos
SEGMENTO_004|RUC|2024177972|CLIENT_00132|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2075982270|CLIENT_00094|HABIDO|ACTIVO|CUSCO|Cusco|Cusco
SEGMENTO_004|RUC|2011082543|CLIENT_00782|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Victor Larco Herrera
SEGMENTO_004|RUC|2042324093|CLIENT_00826|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2090674309|CLIENT_00855|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2080420835|CLIENT_00720|HABIDO|SUSPENSION TEMPORAL|LIMA|Lima|Comas
SEGMENTO_004|RUC|2090631860|CLIENT_00033|HABIDO|ACTIVO|LIMA|Cañete|San Vicente de Cañete
SEGMENTO_004|RUC|2024280784|CLIENT_00727|HABIDO|ACTIVO|LA LIBERTAD|Trujillo|Trujillo
SEGMENTO_004|RUC|2021496960|CLIENT_00814|HABIDO|ACTIVO|AREQUIPA|Arequipa|Yanahuara
SEGMENTO_004|RUC|2025086317|CLIENT_00367|HABIDO|ACTIVO|AREQUIPA|Islay|Mollendo
SEGMENTO_004|RUC|2091617136|CLIENT_00837|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_002|RUC|2002459973|CLIENT_00887|HABIDO|ACTIVO|LIMA|Lima|Ate
SEGMENTO_004|RUC|2002302343|CLIENT_00020|HABIDO|ACTIVO|PIURA|Sullana|Querecotillo
SEGMENTO_004|RUC|2092890011|CLIENT_00062|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2013415082|CLIENT_00927|HABIDO|ACTIVO|CALLAO|Prov. Const. del Callao|Callao
SEGMENTO_002|RUC|2005559505|CLIENT_00406|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2062876920|CLIENT_00061|HABIDO|ACTIVO|LIMA|Lima|Surquillo
SEGMENTO_004|RUC|2070947882|CLIENT_00260|HABIDO|ACTIVO|LIMA|Lima|La Victoria
SEGMENTO_004|RUC|2055129772|CLIENT_00018|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2019605219|CLIENT_00561|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2096100663|CLIENT_00636|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2092329999|CLIENT_00015|HABIDO|ACTIVO|LIMA|Lima|Miraflores
SEGMENTO_004|RUC|2011807911|CLIENT_00490|HABIDO|ACTIVO|LIMA|Lima|Lince
SEGMENTO_004|RUC|2054219699|CLIENT_00072|HABIDO|ACTIVO|LIMA|Lima|Magdalena del Mar
SEGMENTO_004|RUC|2054205660|CLIENT_00625|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_004|RUC|2086306604|CLIENT_00634|HABIDO|ACTIVO|LIMA|Lima|La Molina
SEGMENTO_004|RUC|2074355904|CLIENT_00935|HABIDO|ACTIVO|LIMA|Lima|Jesús María
SEGMENTO_004|RUC|2096523728|CLIENT_00797|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_004|RUC|2013697319|CLIENT_00507|HABIDO|ACTIVO|TACNA|Tacna|Tacna
SEGMENTO_004|RUC|2049726118|CLIENT_00693|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2047423588|CLIENT_00258|HABIDO|ACTIVO|LIMA|Lima|San Juan de Lurigancho
SEGMENTO_004|RUC|2071395567|CLIENT_00118|HABIDO|ACTIVO|AREQUIPA|Arequipa|Arequipa
SEGMENTO_002|RUC|2023381522|CLIENT_00756|HABIDO|ACTIVO|LIMA|Lima|San Isidro
SEGMENTO_002|RUC|2056046163|CLIENT_00994|HABIDO|ACTIVO|LIMA|Lima|Santiago de Surco
SEGMENTO_004|RUC|2033541980|CLIENT_00010|HABIDO|ACTIVO|ANCASH|Santa|Chimbote
SEGMENTO_004|RUC|2047100108|CLIENT_00873|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_002|RUC|2057599438|CLIENT_00321|HABIDO|ACTIVO|PIURA|Piura|Piura
SEGMENTO_004|RUC|2088855451|CLIENT_00667|HABIDO|ACTIVO|LIMA|Lima|Lima
SEGMENTO_004|RUC|2039071279|CLIENT_00736|HABIDO|ACTIVO|LIMA|Lima|Miraflores
